---Collected Data after WordsCount---
Word: notsofaroff -> Occurrence: 1
Word: madame -> Occurrence: 1
Word: narcotic -> Occurrence: 5
Word: cheerily -> Occurrence: 2
Word: medicine -> Occurrence: 3
Word: lift -> Occurrence: 7
Word: swallow -> Occurrence: 3
Word: astonished -> Occurrence: 3
Word: drug -> Occurrence: 2
Word: weakness -> Occurrence: 9
Word: potency -> Occurrence: 1
Word: strip -> Occurrence: 1
Word: pure -> Occurrence: 5
Word: defibrinate -> Occurrence: 1
Word: swiftness -> Occurrence: 1
Word: performed -> Occurrence: 2
Word: operation -> Occurrence: 14
Word: undergone -> Occurrence: 2
Word: weakened -> Occurrence: 4
Word: roundthe -> Occurrence: 1
Word: adjusted -> Occurrence: 2
Word: velvet -> Occurrence: 2
Word: wear -> Occurrence: 5
Word: buckled -> Occurrence: 1
Word: buckle -> Occurrence: 1
Word: mark -> Occurrence: 10
Word: hiss -> Occurrence: 2
Word: indrawn -> Occurrence: 1
Word: betraying -> Occurrence: 2
Word: recruited -> Occurrence: 2
Word: counterpane -> Occurrence: 1
Word: heaved -> Occurrence: 2
Word: intently -> Occurrence: 7
Word: external -> Occurrence: 1
Word: jugular -> Occurrence: 1
Word: vein -> Occurrence: 3
Word: punctures -> Occurrence: 3
Word: wholesomelooking -> Occurrence: 1
Word: wornlooking -> Occurrence: 1
Word: trituration -> Occurrence: 1
Word: drenched -> Occurrence: 1
Word: nurses -> Occurrence: 1
Word: befall -> Occurrence: 1
Word: diarycontinued -> Occurrence: 5
Word: septemberi -> Occurrence: 12
Word: dusk -> Occurrence: 3
Word: prostration -> Occurrence: 2
Word: poohpoohed -> Occurrence: 1
Word: daughters -> Occurrence: 1
Word: preparations -> Occurrence: 4
Word: vigil -> Occurrence: 2
Word: objection -> Occurrence: 3
Word: gratefully -> Occurrence: 2
Word: spell -> Occurrence: 13
Word: shorter -> Occurrence: 1
Word: apparent -> Occurrence: 5
Word: tackled -> Occurrence: 1
Word: boon -> Occurrence: 2
Word: crave -> Occurrence: 1
Word: meif -> Occurrence: 1
Word: tranquil -> Occurrence: 1
Word: lifegiving -> Occurrence: 1
Word: healthgiving -> Occurrence: 1
Word: regularity -> Occurrence: 1
Word: pendulum -> Occurrence: 1
Word: arrears -> Occurrence: 1
Word: inquire -> Occurrence: 3
Word: suggesting -> Occurrence: 2
Word: stating -> Occurrence: 3
Word: mail -> Occurrence: 1
Word: wink -> Occurrence: 2
Word: numbness -> Occurrence: 1
Word: cerebral -> Occurrence: 2
Word: exhaustion -> Occurrence: 2
Word: enlivened -> Occurrence: 1
Word: cozy -> Occurrence: 1
Word: induce -> Occurrence: 1
Word: acquiesce -> Occurrence: 1
Word: dogtired -> Occurrence: 1
Word: renewing -> Occurrence: 1
Word: miserably -> Occurrence: 1
Word: sickness -> Occurrence: 1
Word: rein -> Occurrence: 3
Word: wander -> Occurrence: 1
Word: wills -> Occurrence: 3
Word: blissful -> Occurrence: 1
Word: catlike -> Occurrence: 1
Word: tread -> Occurrence: 3
Word: flooded -> Occurrence: 2
Word: inspiration -> Occurrence: 4
Word: rarity -> Occurrence: 1
Word: exclamation -> Occurrence: 4
Word: gott -> Occurrence: 4
Word: himmel -> Occurrence: 1
Word: enforcement -> Occurrence: 1
Word: ashen -> Occurrence: 3
Word: swoon -> Occurrence: 2
Word: shrunken -> Occurrence: 1
Word: prolonged -> Occurrence: 5
Word: stamp -> Occurrence: 4
Word: decanter -> Occurrence: 5
Word: wetted -> Occurrence: 1
Word: rubbed -> Occurrence: 6
Word: beats -> Occurrence: 2
Word: feebly -> Occurrence: 1
Word: undone -> Occurrence: 2
Word: dipping -> Occurrence: 1
Word: producing -> Occurrence: 1
Word: shirtsleeve -> Occurrence: 2
Word: timeit -> Occurrence: 1
Word: draining -> Occurrence: 1
Word: willingly -> Occurrence: 2
Word: feelingvan -> Occurrence: 1
Word: precaution -> Occurrence: 1
Word: hypodermic -> Occurrence: 1
Word: injection -> Occurrence: 2
Word: morphia -> Occurrence: 2
Word: deftly -> Occurrence: 1
Word: subtly -> Occurrence: 1
Word: tinge -> Occurrence: 1
Word: steal -> Occurrence: 2
Word: pallid -> Occurrence: 2
Word: lifeblood -> Occurrence: 1
Word: critically -> Occurrence: 1
Word: remonstrated -> Occurrence: 2
Word: fianc -> Occurrence: 1
Word: suffice -> Occurrence: 1
Word: attended -> Occurrence: 7
Word: applied -> Occurrence: 2
Word: digital -> Occurrence: 1
Word: incision -> Occurrence: 1
Word: leisure -> Occurrence: 1
Word: enjealous -> Occurrence: 1
Word: amazement -> Occurrence: 6
Word: wondering -> Occurrence: 1
Word: retrograde -> Occurrence: 1
Word: drained -> Occurrence: 1
Word: ragged -> Occurrence: 1
Word: edgestiny -> Occurrence: 1
Word: injunctions -> Occurrence: 1
Word: office -> Occurrence: 10
Word: owe -> Occurrence: 2
Word: crimson -> Occurrence: 3
Word: momentarily -> Occurrence: 1
Word: wasted -> Occurrence: 2
Word: unwonted -> Occurrence: 1
Word: drain -> Occurrence: 1
Word: excessive -> Occurrence: 1
Word: imploring -> Occurrence: 1
Word: amid -> Occurrence: 4
Word: notprobable -> Occurrence: 1
Word: maids -> Occurrence: 9
Word: piteously -> Occurrence: 1
Word: intercede -> Occurrence: 1
Word: manifested -> Occurrence: 4
Word: instances -> Occurrence: 1
Word: roundsall -> Occurrence: 1
Word: septemberthis -> Occurrence: 1
Word: impressmentassumed -> Occurrence: 1
Word: courseand -> Occurrence: 1
Word: bundle -> Occurrence: 7
Word: flowers -> Occurrence: 27
Word: medicines -> Occurrence: 1
Word: wry -> Occurrence: 1
Word: decoction -> Occurrence: 1
Word: nauseous -> Occurrence: 3
Word: snub -> Occurrence: 1
Word: woes -> Occurrence: 2
Word: distort -> Occurrence: 2
Word: medicinal -> Occurrence: 2
Word: wreath -> Occurrence: 6
Word: lotus -> Occurrence: 1
Word: flower -> Occurrence: 1
Word: lethe -> Occurrence: 1
Word: fountain -> Occurrence: 1
Word: conquistadores -> Occurrence: 1
Word: floridas -> Occurrence: 1
Word: smelling -> Occurrence: 1
Word: halflaughter -> Occurrence: 1
Word: halfdisgust -> Occurrence: 1
Word: joke -> Occurrence: 5
Word: trifling -> Occurrence: 1
Word: thwart -> Occurrence: 2
Word: virtue -> Occurrence: 1
Word: hush -> Occurrence: 9
Word: inquisitive -> Occurrence: 1
Word: obey -> Occurrence: 6
Word: haarlem -> Occurrence: 2
Word: vanderpool -> Occurrence: 1
Word: herb -> Occurrence: 1
Word: glasshouses -> Occurrence: 1
Word: actions -> Occurrence: 3
Word: pharmacopoeia -> Occurrence: 1
Word: latched -> Occurrence: 1
Word: handful -> Occurrence: 3
Word: sashes -> Occurrence: 2
Word: whiff -> Occurrence: 2
Word: wisp -> Occurrence: 1
Word: grotesque -> Occurrence: 2
Word: puzzles -> Occurrence: 1
Word: sceptic -> Occurrence: 3
Word: wanttwo -> Occurrence: 1
Word: confident -> Occurrence: 1
Word: remembering -> Occurrence: 1
Word: baneful -> Occurrence: 1
Word: unshed -> Occurrence: 1
Word: xi -> Occurrence: 1
Word: septemberhow -> Occurrence: 1
Word: sleeplessness -> Occurrence: 1
Word: dreads -> Occurrence: 3
Word: nightly -> Occurrence: 1
Word: ophelia -> Occurrence: 1
Word: crants -> Occurrence: 1
Word: maiden -> Occurrence: 1
Word: strewments -> Occurrence: 1
Word: septembercalled -> Occurrence: 1
Word: berkeley -> Occurrence: 5
Word: completion -> Occurrence: 1
Word: annual -> Occurrence: 1
Word: riser -> Occurrence: 1
Word: greeted -> Occurrence: 1
Word: jubilant -> Occurrence: 1
Word: diagnosed -> Occurrence: 1
Word: treatment -> Occurrence: 3
Word: maam -> Occurrence: 1
Word: soundlyso -> Occurrence: 1
Word: stuffy -> Occurrence: 1
Word: strongsmelling -> Occurrence: 1
Word: bunch -> Occurrence: 6
Word: pleased -> Occurrence: 5
Word: retain -> Occurrence: 2
Word: mischievous -> Occurrence: 1
Word: mute -> Occurrence: 1
Word: palms -> Occurrence: 4
Word: sob -> Occurrence: 5
Word: dry -> Occurrence: 10
Word: sobs -> Occurrence: 5
Word: racking -> Occurrence: 1
Word: appealing -> Occurrence: 3
Word: universe -> Occurrence: 2
Word: beset -> Occurrence: 5
Word: pagan -> Occurrence: 1
Word: unknowing -> Occurrence: 3
Word: waxen -> Occurrence: 4
Word: hissing -> Occurrence: 1
Word: necessity -> Occurrence: 3
Word: operate -> Occurrence: 5
Word: ashy -> Occurrence: 1
Word: healthy -> Occurrence: 2
Word: remove -> Occurrence: 4
Word: consulting -> Occurrence: 2
Word: ordeal -> Occurrence: 2
Word: insane -> Occurrence: 2
Word: septemberfour -> Occurrence: 1
Word: halfremembrance -> Occurrence: 1
Word: poignant -> Occurrence: 2
Word: diver -> Occurrence: 1
Word: press -> Occurrence: 5
Word: noises -> Occurrence: 1
Word: witsthe -> Occurrence: 1
Word: commanded -> Occurrence: 3
Word: whathave -> Occurrence: 1
Word: boxful -> Occurrence: 1
Word: boughs -> Occurrence: 1
Word: napped -> Occurrence: 1
Word: windowpanes -> Occurrence: 1
Word: mall -> Occurrence: 3
Word: gazette -> Occurrence: 8
Word: wolf -> Occurrence: 26
Word: perilous -> Occurrence: 1
Word: interviewer -> Occurrence: 2
Word: interview -> Occurrence: 5
Word: zological -> Occurrence: 3
Word: gardens -> Occurrence: 3
Word: refusals -> Occurrence: 1
Word: talisman -> Occurrence: 1
Word: section -> Occurrence: 2
Word: department -> Occurrence: 1
Word: included -> Occurrence: 2
Word: thomas -> Occurrence: 7
Word: bilder -> Occurrence: 5
Word: cottages -> Occurrence: 1
Word: enclosure -> Occurrence: 1
Word: elephanthouse -> Occurrence: 1
Word: hospitable -> Occurrence: 2
Word: specimen -> Occurrence: 3
Word: average -> Occurrence: 2
Word: pipe -> Occurrence: 1
Word: arsk -> Occurrence: 5
Word: excoose -> Occurrence: 2
Word: refoosin -> Occurrence: 1
Word: perfeshunal -> Occurrence: 1
Word: afore -> Occurrence: 8
Word: meals -> Occurrence: 1
Word: jackals -> Occurrence: 2
Word: hyenas -> Occurrence: 1
Word: queried -> Occurrence: 1
Word: wishful -> Occurrence: 1
Word: talkative -> Occurrence: 1
Word: ittin -> Occurrence: 3
Word: ead -> Occurrence: 3
Word: pole -> Occurrence: 4
Word: scratchin -> Occurrence: 1
Word: gents -> Occurrence: 1
Word: flush -> Occurrence: 1
Word: showorf -> Occurrence: 1
Word: gals -> Occurrence: 1
Word: fustthe -> Occurrence: 1
Word: chucks -> Occurrence: 1
Word: waits -> Occurrence: 1
Word: theyve -> Occurrence: 1
Word: ad -> Occurrence: 7
Word: sherry -> Occurrence: 3
Word: kawffee -> Occurrence: 1
Word: earscratchin -> Occurrence: 1
Word: philosophically -> Occurrence: 1
Word: theer -> Occurrence: 1
Word: animiles -> Occurrence: 4
Word: heres -> Occurrence: 2
Word: acomin -> Occurrence: 3
Word: arskin -> Occurrence: 1
Word: grumpylike -> Occurrence: 1
Word: bloomin -> Occurrence: 8
Word: arfquid -> Occurrence: 2
Word: blowed -> Occurrence: 1
Word: fust -> Occurrence: 1
Word: fore -> Occurrence: 1
Word: arsked -> Occurrence: 1
Word: sarcasticlike -> Occurrence: 1
Word: superintendent -> Occurrence: 1
Word: offence -> Occurrence: 1
Word: yer -> Occurrence: 10
Word: ell -> Occurrence: 1
Word: youd -> Occurrence: 2
Word: usin -> Occurrence: 1
Word: obscene -> Occurrence: 1
Word: werent -> Occurrence: 1
Word: agoin -> Occurrence: 1
Word: owl -> Occurrence: 3
Word: lions -> Occurrence: 1
Word: tigers -> Occurrence: 1
Word: lor -> Occurrence: 4
Word: ooman -> Occurrence: 1
Word: stuck -> Occurrence: 2
Word: chunk -> Occurrence: 1
Word: teacake -> Occurrence: 1
Word: rinsed -> Occurrence: 1
Word: teapot -> Occurrence: 2
Word: hup -> Occurrence: 2
Word: scratch -> Occurrence: 2
Word: youre -> Occurrence: 4
Word: git -> Occurrence: 3
Word: growl -> Occurrence: 1
Word: ere -> Occurrence: 18
Word: consider -> Occurrence: 5
Word: guvnor -> Occurrence: 6
Word: ole -> Occurrence: 4
Word: bersicker -> Occurrence: 8
Word: norway -> Occurrence: 1
Word: jamrachs -> Occurrence: 1
Word: bought -> Occurrence: 3
Word: wellbehaved -> Occurrence: 3
Word: wantin -> Occurrence: 1
Word: animile -> Occurrence: 1
Word: tom -> Occurrence: 1
Word: es -> Occurrence: 2
Word: mindin -> Occurrence: 1
Word: blest -> Occurrence: 1
Word: isself -> Occurrence: 5
Word: feedin -> Occurrence: 1
Word: litter -> Occurrence: 1
Word: monkeyhouse -> Occurrence: 1
Word: puma -> Occurrence: 1
Word: yelpin -> Occurrence: 1
Word: owlin -> Occurrence: 1
Word: kem -> Occurrence: 4
Word: atearin -> Occurrence: 1
Word: chap -> Occurrence: 3
Word: ook -> Occurrence: 1
Word: runnin -> Occurrence: 1
Word: ard -> Occurrence: 1
Word: mislike -> Occurrence: 1
Word: hirritated -> Occurrence: 1
Word: kid -> Occurrence: 1
Word: gloves -> Occurrence: 1
Word: ands -> Occurrence: 1
Word: airs -> Occurrence: 1
Word: oped -> Occurrence: 1
Word: insolent -> Occurrence: 1
Word: e -> Occurrence: 6
Word: ow -> Occurrence: 4
Word: aimitatin -> Occurrence: 1
Word: teatime -> Occurrence: 1
Word: bagful -> Occurrence: 1
Word: atalkin -> Occurrence: 1
Word: wolfs -> Occurrence: 2
Word: tyke -> Occurrence: 1
Word: tyking -> Occurrence: 1
Word: trades -> Occurrence: 1
Word: anceterer -> Occurrence: 1
Word: keepers -> Occurrence: 2
Word: ave -> Occurrence: 2
Word: perlite -> Occurrence: 1
Word: kep -> Occurrence: 1
Word: alookin -> Occurrence: 1
Word: arter -> Occurrence: 3
Word: hout -> Occurrence: 1
Word: hevening -> Occurrence: 1
Word: larst -> Occurrence: 1
Word: aowling -> Occurrence: 1
Word: warnt -> Occurrence: 2
Word: acallin -> Occurrence: 1
Word: somewheres -> Occurrence: 3
Word: gardings -> Occurrence: 1
Word: owling -> Occurrence: 1
Word: turnin -> Occurrence: 1
Word: bust -> Occurrence: 1
Word: bersickers -> Occurrence: 1
Word: rails -> Occurrence: 2
Word: certing -> Occurrence: 1
Word: gardners -> Occurrence: 1
Word: ome -> Occurrence: 3
Word: armony -> Occurrence: 2
Word: garding -> Occurrence: 1
Word: missis -> Occurrence: 1
Word: nightahuntin -> Occurrence: 1
Word: seein -> Occurrence: 2
Word: suspicious -> Occurrence: 6
Word: hazard -> Occurrence: 4
Word: accounts -> Occurrence: 1
Word: escapedsimply -> Occurrence: 1
Word: elaborate -> Occurrence: 1
Word: sell -> Occurrence: 4
Word: cope -> Occurrence: 3
Word: badinage -> Occurrence: 1
Word: surer -> Occurrence: 1
Word: halfsovereign -> Occurrence: 3
Word: yare -> Occurrence: 1
Word: briskly -> Occurrence: 1
Word: yell -> Occurrence: 3
Word: achaffin -> Occurrence: 1
Word: winked -> Occurrence: 1
Word: aidin -> Occurrence: 2
Word: gardner -> Occurrence: 1
Word: wot -> Occurrence: 1
Word: agallopin -> Occurrence: 1
Word: northward -> Occurrence: 1
Word: faster -> Occurrence: 2
Word: gallop -> Occurrence: 1
Word: bein -> Occurrence: 2
Word: storybook -> Occurrence: 1
Word: dessay -> Occurrence: 1
Word: packs -> Occurrence: 1
Word: chivyin -> Occurrence: 1
Word: afeared -> Occurrence: 1
Word: chop -> Occurrence: 1
Word: bold -> Occurrence: 3
Word: fightin -> Occurrence: 1
Word: providin -> Occurrence: 1
Word: hisself -> Occurrence: 1
Word: ashiverin -> Occurrence: 1
Word: area -> Occurrence: 4
Word: coalcellar -> Occurrence: 2
Word: rum -> Occurrence: 2
Word: ashining -> Occurrence: 1
Word: butchers -> Occurrence: 2
Word: shop -> Occurrence: 2
Word: nursemaid -> Occurrence: 1
Word: awalkin -> Occurrence: 1
Word: orf -> Occurrence: 1
Word: soldier -> Occurrence: 2
Word: leavin -> Occurrence: 1
Word: hinfant -> Occurrence: 1
Word: perambulatorwell -> Occurrence: 1
Word: shouldnt -> Occurrence: 1
Word: census -> Occurrence: 1
Word: babby -> Occurrence: 1
Word: handing -> Occurrence: 2
Word: bobbing -> Occurrence: 1
Word: bilders -> Occurrence: 1
Word: doubled -> Occurrence: 2
Word: unnecessary -> Occurrence: 2
Word: proceeding -> Occurrence: 2
Word: pronounced -> Occurrence: 2
Word: durability -> Occurrence: 1
Word: peaceful -> Occurrence: 2
Word: picturewolvesred -> Occurrence: 1
Word: riding -> Occurrence: 3
Word: quondam -> Occurrence: 1
Word: masquerade -> Occurrence: 1
Word: unutterable -> Occurrence: 1
Word: comedy -> Occurrence: 1
Word: pathos -> Occurrence: 2
Word: paralysed -> Occurrence: 3
Word: penitent -> Occurrence: 2
Word: mood -> Occurrence: 4
Word: vulpine -> Occurrence: 1
Word: prodigal -> Occurrence: 1
Word: tender -> Occurrence: 6
Word: solicitude -> Occurrence: 1
Word: agettin -> Occurrence: 1
Word: shyme -> Occurrence: 1
Word: bottles -> Occurrence: 1
Word: eres -> Occurrence: 1
Word: elementary -> Occurrence: 1
Word: fatted -> Occurrence: 1
Word: calf -> Occurrence: 1
Word: exclusive -> Occurrence: 1
Word: information -> Occurrence: 10
Word: escapade -> Occurrence: 1
Word: zoo -> Occurrence: 1
Word: arrear -> Occurrence: 1
Word: distorted -> Occurrence: 2
Word: thunderstruck -> Occurrence: 1
Word: superintendents -> Occurrence: 1
Word: instants -> Occurrence: 2
Word: dinnerknife -> Occurrence: 1
Word: sprawling -> Occurrence: 2
Word: pool -> Occurrence: 4
Word: carpet -> Occurrence: 1
Word: wary -> Occurrence: 1
Word: prostrate -> Occurrence: 2
Word: employment -> Occurrence: 2
Word: sickened -> Occurrence: 1
Word: wounded -> Occurrence: 4
Word: placidly -> Occurrence: 2
Word: repeating -> Occurrence: 1
Word: phases -> Occurrence: 2
Word: overexcited -> Occurrence: 1
Word: happily -> Occurrence: 2
Word: forego -> Occurrence: 1
Word: antwerp -> Occurrence: 1
Word: sussex -> Occurrence: 1
Word: county -> Occurrence: 1
Word: twentytwo -> Occurrence: 1
Word: septemberdo -> Occurrence: 1
Word: frequently -> Occurrence: 1
Word: septemberjust -> Occurrence: 1
Word: dismay -> Occurrence: 2
Word: hanging -> Occurrence: 2
Word: cylinder -> Occurrence: 2
Word: memorandum -> Occurrence: 6
Word: nighti -> Occurrence: 2
Word: roomas -> Occurrence: 1
Word: beso -> Occurrence: 1
Word: perversely -> Occurrence: 1
Word: shrubbery -> Occurrence: 3
Word: darling -> Occurrence: 9
Word: dressing -> Occurrence: 3
Word: gown -> Occurrence: 2
Word: pacify -> Occurrence: 1
Word: terribly -> Occurrence: 11
Word: aperture -> Occurrence: 3
Word: gaunt -> Occurrence: 1
Word: posture -> Occurrence: 2
Word: clutched -> Occurrence: 5
Word: wearing -> Occurrence: 2
Word: gurgling -> Occurrence: 2
Word: overas -> Occurrence: 1
Word: hit -> Occurrence: 2
Word: wheeling -> Occurrence: 2
Word: circling -> Occurrence: 3
Word: pillar -> Occurrence: 4
Word: travellers -> Occurrence: 3
Word: simoon -> Occurrence: 1
Word: alreadyfor -> Occurrence: 1
Word: beatweighed -> Occurrence: 1
Word: recovered -> Occurrence: 4
Word: consciousness -> Occurrence: 4
Word: tolling -> Occurrence: 1
Word: nightingale -> Occurrence: 2
Word: dazed -> Occurrence: 4
Word: stupid -> Occurrence: 3
Word: pattering -> Occurrence: 1
Word: screamed -> Occurrence: 2
Word: slammed -> Occurrence: 1
Word: lifted -> Occurrence: 19
Word: sheet -> Occurrence: 6
Word: shrieked -> Occurrence: 3
Word: acrid -> Occurrence: 3
Word: smelt -> Occurrence: 1
Word: laudanum -> Occurrence: 2
Word: sideboard -> Occurrence: 1
Word: uses -> Occurrence: 1
Word: heroh -> Occurrence: 1
Word: usewas -> Occurrence: 1
Word: drugged -> Occurrence: 2
Word: burn -> Occurrence: 4
Word: shield -> Occurrence: 1
Word: survive -> Occurrence: 2
Word: xii -> Occurrence: 1
Word: cab -> Occurrence: 4
Word: avenue -> Occurrence: 4
Word: knocked -> Occurrence: 7
Word: response -> Occurrence: 6
Word: laziness -> Occurrence: 1
Word: abed -> Occurrence: 1
Word: hourfor -> Occurrence: 1
Word: oclockand -> Occurrence: 1
Word: impatiently -> Occurrence: 1
Word: blamed -> Occurrence: 1
Word: assail -> Occurrence: 1
Word: desolation -> Occurrence: 3
Word: link -> Occurrence: 1
Word: chain -> Occurrence: 3
Word: drawing -> Occurrence: 5
Word: frightful -> Occurrence: 3
Word: relapses -> Occurrence: 1
Word: ingress -> Occurrence: 1
Word: baffled -> Occurrence: 3
Word: porch -> Occurrence: 2
Word: rapid -> Occurrence: 1
Word: pitpat -> Occurrence: 1
Word: gasped -> Occurrence: 2
